config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
clang-release,sqrt,affine,524289,500000,random,before,0,87.9092,14.1996,11860631975963514010,289808
clang-release,sqrt,affine,524289,500000,random,after,0,33.7544,13.3849,11860631975963514010,158604
clang-release,sqrt,affine,524289,500000,random,after,1,33.2406,12.6311,11860631975963514010,158528
clang-release,sqrt,affine,524289,500000,random,before,1,65.1495,13.9322,11860631975963514010,289804
clang-release,sqrt,affine,524289,500000,random,before,2,88.3562,14.1239,11860631975963514010,289808
clang-release,sqrt,affine,524289,500000,random,after,2,33.1009,15.191,11860631975963514010,158460
clang-release,sqrt,affine,524289,500000,random,after,3,33.5111,12.6536,11860631975963514010,158456
clang-release,sqrt,affine,524289,500000,random,before,3,68.7608,13.722,11860631975963514010,289772
clang-release,sqrt,affine,524289,500000,random,before,4,69.753,13.2729,11860631975963514010,289784
clang-release,sqrt,affine,524289,500000,random,after,4,32.9538,14.3513,11860631975963514010,158536
clang-release,sqrt,affine,524289,500000,random,after,5,32.5844,14.1364,11860631975963514010,158732
clang-release,sqrt,affine,524289,500000,random,before,5,66.6576,13.7363,11860631975963514010,289908
clang-release,sqrt,affine,524289,5000000,random,before,0,71.8734,125.846,14827884130078433710,325060
clang-release,sqrt,affine,524289,5000000,random,after,0,35.2524,130.318,14827884130078433710,193808
clang-release,sqrt,affine,524289,5000000,random,after,1,33.1923,130.542,14827884130078433710,193808
clang-release,sqrt,affine,524289,5000000,random,before,1,68.5492,132.389,14827884130078433710,325020
clang-release,sqrt,affine,524289,5000000,random,before,2,68.803,124.559,14827884130078433710,325004
clang-release,sqrt,affine,524289,5000000,random,after,2,48.3088,125.892,14827884130078433710,193880
clang-release,sqrt,affine,524289,5000000,random,after,3,32.8931,128.106,14827884130078433710,193848
clang-release,sqrt,affine,524289,5000000,random,before,3,95.6567,130.815,14827884130078433710,325004
clang-release,sqrt,affine,524289,5000000,random,before,4,67.8886,130.851,14827884130078433710,324904
clang-release,sqrt,affine,524289,5000000,random,after,4,34.1968,136.341,14827884130078433710,193904
clang-release,sqrt,affine,524289,5000000,random,after,5,33.4918,136.794,14827884130078433710,193908
clang-release,sqrt,affine,524289,5000000,random,before,5,71.0676,133.395,14827884130078433710,324852
clang-release,sqrt,matrix,524289,500000,random,before,0,175.135,22.9339,16028233840536679478,568380
clang-release,sqrt,matrix,524289,500000,random,after,0,73.999,22.6875,16028233840536679478,306040
clang-release,sqrt,matrix,524289,500000,random,after,1,62.4406,25.6392,16028233840536679478,306136
clang-release,sqrt,matrix,524289,500000,random,before,1,153.857,23.7045,16028233840536679478,568356
clang-release,sqrt,matrix,524289,500000,random,before,2,124.883,22.8287,16028233840536679478,568484
clang-release,sqrt,matrix,524289,500000,random,after,2,59.5641,23.6715,16028233840536679478,305924
clang-release,sqrt,matrix,524289,500000,random,after,3,62.4,24.5828,16028233840536679478,306024
clang-release,sqrt,matrix,524289,500000,random,before,3,127.285,23.6705,16028233840536679478,568424
clang-release,sqrt,matrix,524289,500000,random,before,4,125.871,22.6298,16028233840536679478,568416
clang-release,sqrt,matrix,524289,500000,random,after,4,59.7875,22.0625,16028233840536679478,306028
clang-release,sqrt,matrix,524289,500000,random,after,5,59.4165,23.5473,16028233840536679478,306000
clang-release,sqrt,matrix,524289,500000,random,before,5,128.019,24.3586,16028233840536679478,568428
clang-release,sqrt,matrix,524289,5000000,random,before,0,137.631,236.269,2326269622999484522,603540
clang-release,sqrt,matrix,524289,5000000,random,after,0,60.1861,247.098,2326269622999484522,341248
clang-release,sqrt,matrix,524289,5000000,random,after,1,63.7472,235.153,2326269622999484522,341300
clang-release,sqrt,matrix,524289,5000000,random,before,1,153.091,232.054,2326269622999484522,603584
clang-release,sqrt,matrix,524289,5000000,random,before,2,129.642,229.788,2326269622999484522,603480
clang-release,sqrt,matrix,524289,5000000,random,after,2,59.5756,225.329,2326269622999484522,341276
clang-release,sqrt,matrix,524289,5000000,random,after,3,60.7927,237.47,2326269622999484522,341252
clang-release,sqrt,matrix,524289,5000000,random,before,3,154.442,235.179,2326269622999484522,603516
clang-release,sqrt,matrix,524289,5000000,random,before,4,123.404,228.714,2326269622999484522,603516
clang-release,sqrt,matrix,524289,5000000,random,after,4,63.6928,228.042,2326269622999484522,341360
clang-release,sqrt,matrix,524289,5000000,random,after,5,59.2035,228.206,2326269622999484522,341344
clang-release,sqrt,matrix,524289,5000000,random,before,5,153.061,192.36,2326269622999484522,603580
clang-release,sqrt,affine,524289,5000000,short,before,0,66.1471,114.441,636378912246889138,324904
clang-release,sqrt,affine,524289,5000000,short,after,0,28.2046,110.821,636378912246889138,193780
clang-release,sqrt,affine,524289,5000000,short,after,1,32.9861,113.653,636378912246889138,193848
clang-release,sqrt,affine,524289,5000000,short,before,1,81.5797,153.729,636378912246889138,324860
clang-release,sqrt,affine,524289,5000000,short,before,2,78.0743,145.269,636378912246889138,325032
clang-release,sqrt,affine,524289,5000000,short,after,2,36.4568,168.265,636378912246889138,193876
clang-release,sqrt,affine,524289,5000000,short,after,3,37.1603,124.298,636378912246889138,193852
clang-release,sqrt,affine,524289,5000000,short,before,3,73.5686,142.554,636378912246889138,325004
clang-release,sqrt,affine,524289,5000000,short,before,4,74.6654,125.084,636378912246889138,324856
clang-release,sqrt,affine,524289,5000000,short,after,4,35.4368,122.102,636378912246889138,193712
clang-release,sqrt,affine,524289,5000000,short,after,5,34.1587,124.842,636378912246889138,193832
clang-release,sqrt,affine,524289,5000000,short,before,5,68.7721,125.862,636378912246889138,324936
clang-release,sqrt,affine,500000,500000,random,before,0,38.4782,13.7749,11025557265200150944,158672
clang-release,sqrt,affine,500000,500000,random,after,0,30.7516,15.2557,11025557265200150944,129348
clang-release,sqrt,affine,500000,500000,random,after,1,29.1448,10.2519,11025557265200150944,129452
clang-release,sqrt,affine,500000,500000,random,before,1,48.6559,11.6653,11025557265200150944,158640
clang-release,sqrt,affine,500000,500000,random,before,2,34.3612,12.1325,11025557265200150944,158572
clang-release,sqrt,affine,500000,500000,random,after,2,28.6285,11.6166,11025557265200150944,129392
clang-release,sqrt,affine,500000,500000,random,after,3,26.3959,10.9584,11025557265200150944,129212
clang-release,sqrt,affine,500000,500000,random,before,3,34.5909,11.0368,11025557265200150944,157844
clang-release,sqrt,affine,500000,500000,random,before,4,36.7828,12.5679,11025557265200150944,159292
clang-release,sqrt,affine,500000,500000,random,after,4,27.4432,10.6709,11025557265200150944,129256
clang-release,sqrt,affine,500000,500000,random,after,5,26.1709,13.5914,11025557265200150944,129492
clang-release,sqrt,affine,500000,500000,random,before,5,34.3337,11.6056,11025557265200150944,157704
clang-release,sqrt,affine,500000,5000000,random,before,0,36.0888,92.5036,6257800533096110386,194396
clang-release,sqrt,affine,500000,5000000,random,after,0,25.8111,83.3788,6257800533096110386,164328
clang-release,sqrt,affine,500000,5000000,random,after,1,27.4239,103.2,6257800533096110386,164432
clang-release,sqrt,affine,500000,5000000,random,before,1,34.087,111.663,6257800533096110386,192904
clang-release,sqrt,affine,500000,5000000,random,before,2,36.5624,103.354,6257800533096110386,193620
clang-release,sqrt,affine,500000,5000000,random,after,2,27.3973,92.2458,6257800533096110386,164472
clang-release,sqrt,affine,500000,5000000,random,after,3,26.195,94.6011,6257800533096110386,164428
clang-release,sqrt,affine,500000,5000000,random,before,3,33.2525,95.7171,6257800533096110386,194336
clang-release,sqrt,affine,500000,5000000,random,before,4,45.8352,126.43,6257800533096110386,193004
clang-release,sqrt,affine,500000,5000000,random,after,4,30.4001,127.343,6257800533096110386,164472
clang-release,sqrt,affine,500000,5000000,random,after,5,28.2455,126.551,6257800533096110386,164500
clang-release,sqrt,affine,500000,5000000,random,before,5,32.7858,83.2081,6257800533096110386,193220
gcc-assert,sqrt,min,524289,500000,random,before,0,50.9667,7.74585,5432412596779352430,146420
gcc-assert,sqrt,min,524289,500000,random,after,0,15.5357,7.43219,5432412596779352430,80772
gcc-assert,sqrt,min,524289,500000,random,after,1,34.8783,7.12393,5432412596779352430,80776
gcc-assert,sqrt,min,524289,500000,random,before,1,45.8653,7.94092,5432412596779352430,146412
gcc-assert,sqrt,min,524289,500000,random,before,2,31.655,8.24484,5432412596779352430,146428
gcc-assert,sqrt,min,524289,500000,random,after,2,16.4809,7.62495,5432412596779352430,80880
gcc-assert,sqrt,min,524289,500000,random,after,3,16.2124,10.1383,5432412596779352430,80840
gcc-assert,sqrt,min,524289,500000,random,before,3,32.5797,7.98261,5432412596779352430,146392
gcc-assert,sqrt,min,524289,500000,random,before,4,32.6826,11.2257,5432412596779352430,146456
gcc-assert,sqrt,min,524289,500000,random,after,4,15.6651,8.93114,5432412596779352430,80824
gcc-assert,sqrt,min,524289,500000,random,after,5,16.7495,6.84027,5432412596779352430,80872
gcc-assert,sqrt,min,524289,500000,random,before,5,29.8936,8.57925,5432412596779352430,146408
gcc-assert,sqrt,min,524289,5000000,random,before,0,37.9321,48.061,17049764280524147678,181476
gcc-assert,sqrt,min,524289,5000000,random,after,0,16.4581,44.0918,17049764280524147678,116272
gcc-assert,sqrt,min,524289,5000000,random,after,1,17.7369,51.6812,17049764280524147678,116164
gcc-assert,sqrt,min,524289,5000000,random,before,1,34.2735,44.1095,17049764280524147678,181524
gcc-assert,sqrt,min,524289,5000000,random,before,2,31.8365,48.5139,17049764280524147678,181604
gcc-assert,sqrt,min,524289,5000000,random,after,2,16.0736,44.4379,17049764280524147678,116284
gcc-assert,sqrt,min,524289,5000000,random,after,3,15.4668,45.3323,17049764280524147678,116272
gcc-assert,sqrt,min,524289,5000000,random,before,3,32.0661,59.0965,17049764280524147678,181628
gcc-assert,sqrt,min,524289,5000000,random,before,4,34.5229,50.0026,17049764280524147678,181572
gcc-assert,sqrt,min,524289,5000000,random,after,4,22.4324,45.6916,17049764280524147678,115956
gcc-assert,sqrt,min,524289,5000000,random,after,5,15.9715,46.3412,17049764280524147678,116220
gcc-assert,sqrt,min,524289,5000000,random,before,5,41.1946,47.3522,17049764280524147678,181532
gcc-assert,sqrt,sum,524289,500000,random,before,0,31.0266,6.31688,12014905189528964679,146460
gcc-assert,sqrt,sum,524289,500000,random,after,0,16.2925,7.99386,12014905189528964679,80712
gcc-assert,sqrt,sum,524289,500000,random,after,1,15.5759,6.18919,12014905189528964679,80876
gcc-assert,sqrt,sum,524289,500000,random,before,1,29.5984,6.26155,12014905189528964679,146440
gcc-assert,sqrt,sum,524289,500000,random,before,2,32.4261,7.46903,12014905189528964679,146456
