config,structure,algebra,n,q,distribution,variant,run,build_ms,query_ms,checksum,peak_rss_kib
gcc-release,dst,affine,500000,100,random,after,1,46.32,0.005075,17756240319959167362,163492
gcc-release,dst,affine,500000,100,random,before,1,48.4788,0.004312,17756240319959167362,171216
gcc-release,dst,affine,500000,100,random,before,2,48.4509,0.004907,17756240319959167362,171128
gcc-release,dst,affine,500000,100,random,after,2,47.7443,0.004447,17756240319959167362,163336
gcc-release,dst,affine,500000,100,random,after,3,67.6189,0.007569,17756240319959167362,163488
gcc-release,dst,affine,500000,100,random,before,3,50.7108,0.004771,17756240319959167362,171196
gcc-release,dst,affine,500000,100,random,before,4,47.4827,0.005419,17756240319959167362,171180
gcc-release,dst,affine,500000,100,random,after,4,46.6133,0.005419,17756240319959167362,163488
gcc-release,dst,affine,500000,100,random,after,5,49.1248,0.004723,17756240319959167362,163436
gcc-release,dst,affine,500000,100,random,before,5,48.3779,0.007179,17756240319959167362,171212
gcc-release,dst,matrix,500000,500000,random,before,0,174.498,16.6347,12536137626927728898,339084
gcc-release,dst,matrix,500000,500000,random,after,0,131.575,16.6547,12536137626927728898,323548
gcc-release,dst,matrix,500000,500000,random,after,1,130.81,16.565,12536137626927728898,323448
gcc-release,dst,matrix,500000,500000,random,before,1,134.191,17.6024,12536137626927728898,339044
gcc-release,dst,matrix,500000,500000,random,before,2,133.228,17.7655,12536137626927728898,339064
gcc-release,dst,matrix,500000,500000,random,after,2,132.211,16.6,12536137626927728898,323416
gcc-release,dst,matrix,500000,500000,random,after,3,129.758,16.5144,12536137626927728898,323520
gcc-release,dst,matrix,500000,500000,random,before,3,133.571,16.7382,12536137626927728898,339068
gcc-release,dst,matrix,500000,500000,random,before,4,134.648,16.2439,12536137626927728898,339116
gcc-release,dst,matrix,500000,500000,random,after,4,164.753,17.0316,12536137626927728898,323604
gcc-release,dst,matrix,500000,500000,random,after,5,131.769,17.2486,12536137626927728898,323448
gcc-release,dst,matrix,500000,500000,random,before,5,135.839,16.9481,12536137626927728898,339152
gcc-release,dst,matrix,500000,500000,short,before,0,133.383,16.8028,16579006819884432526,339112
gcc-release,dst,matrix,500000,500000,short,after,0,131.298,16.059,16579006819884432526,323516
gcc-release,dst,matrix,500000,500000,short,after,1,131.353,16.2503,16579006819884432526,323476
gcc-release,dst,matrix,500000,500000,short,before,1,132.361,16.305,16579006819884432526,339016
gcc-release,dst,matrix,500000,500000,short,before,2,135.337,17.3527,16579006819884432526,339164
gcc-release,dst,matrix,500000,500000,short,after,2,130.486,15.8788,16579006819884432526,323436
gcc-release,dst,matrix,500000,500000,short,after,3,128.382,16.2234,16579006819884432526,323520
gcc-release,dst,matrix,500000,500000,short,before,3,132.75,15.7822,16579006819884432526,339152
gcc-release,dst,matrix,500000,500000,short,before,4,132.883,16.0911,16579006819884432526,339104
gcc-release,dst,matrix,500000,500000,short,after,4,136.795,16.6592,16579006819884432526,323420
gcc-release,dst,matrix,500000,500000,short,after,5,130.131,16.6732,16579006819884432526,323448
gcc-release,dst,matrix,500000,500000,short,before,5,136.274,15.6443,16579006819884432526,339148
gcc-release,dst,matrix,500000,100,random,before,0,134.56,0.006864,17864546153195454504,335168
gcc-release,dst,matrix,500000,100,random,after,0,130.289,0.007919,17864546153195454504,319520
gcc-release,dst,matrix,500000,100,random,after,1,135.375,0.007703,17864546153195454504,319592
gcc-release,dst,matrix,500000,100,random,before,1,138.008,0.006752,17864546153195454504,335216
gcc-release,dst,matrix,500000,100,random,before,2,133.505,0.006763,17864546153195454504,335160
gcc-release,dst,matrix,500000,100,random,after,2,124.403,0.006068,17864546153195454504,319516
gcc-release,dst,matrix,500000,100,random,after,3,118.205,0.007353,17864546153195454504,319496
gcc-release,dst,matrix,500000,100,random,before,3,124.671,0.007056,17864546153195454504,335204
gcc-release,dst,matrix,500000,100,random,before,4,119.916,0.006476,17864546153195454504,335192
gcc-release,dst,matrix,500000,100,random,after,4,119.751,0.006134,17864546153195454504,319620
gcc-release,dst,matrix,500000,100,random,after,5,118.344,0.005952,17864546153195454504,319464
gcc-release,dst,matrix,500000,100,random,before,5,146.16,0.00632,17864546153195454504,335248
gcc-release,linear,min,524289,500000,random,before,0,6.55758,15.5321,13671779831198670799,20760
gcc-release,linear,min,524289,500000,random,after,0,5.67341,12.6611,13671779831198670799,19600
gcc-release,linear,min,524289,500000,random,after,1,5.92394,14.1581,13671779831198670799,19600
gcc-release,linear,min,524289,500000,random,before,1,7.09256,25.2697,13671779831198670799,20668
gcc-release,linear,min,524289,500000,random,before,2,7.15308,21.0148,13671779831198670799,20732
gcc-release,linear,min,524289,500000,random,after,2,6.72917,16.1958,13671779831198670799,19440
gcc-release,linear,min,524289,500000,random,after,3,5.91768,13.4945,13671779831198670799,19528
gcc-release,linear,min,524289,500000,random,before,3,6.94348,17.0823,13671779831198670799,20680
gcc-release,linear,min,524289,500000,random,before,4,6.58306,15.8935,13671779831198670799,20732
gcc-release,linear,min,524289,500000,random,after,4,5.79857,12.4005,13671779831198670799,19480
gcc-release,linear,min,524289,500000,random,after,5,6.07141,13.0762,13671779831198670799,19552
gcc-release,linear,min,524289,500000,random,before,5,6.26659,15.4874,13671779831198670799,20792
gcc-release,linear,min,524289,500000,short,before,0,6.58798,8.74711,14492130117152109548,20724
gcc-release,linear,min,524289,500000,short,after,0,5.98881,3.76255,14492130117152109548,19532
gcc-release,linear,min,524289,500000,short,after,1,5.82892,3.91306,14492130117152109548,19476
gcc-release,linear,min,524289,500000,short,before,1,6.32214,8.07126,14492130117152109548,20752
gcc-release,linear,min,524289,500000,short,before,2,6.02027,7.687,14492130117152109548,20800
gcc-release,linear,min,524289,500000,short,after,2,5.48756,3.47706,14492130117152109548,19484
gcc-release,linear,min,524289,500000,short,after,3,5.90817,3.77609,14492130117152109548,19512
gcc-release,linear,min,524289,500000,short,before,3,6.48405,8.14299,14492130117152109548,20744
gcc-release,linear,min,524289,500000,short,before,4,7.18945,8.56877,14492130117152109548,20684
gcc-release,linear,min,524289,500000,short,after,4,6.0299,4.1595,14492130117152109548,19496
gcc-release,linear,min,524289,500000,short,after,5,5.96016,4.05489,14492130117152109548,19600
gcc-release,linear,min,524289,500000,short,before,5,6.5149,8.40449,14492130117152109548,20648
gcc-release,linear,min,524289,500000,equal,before,0,3.92483,9.7115,16692229528249448416,20680
gcc-release,linear,min,524289,500000,equal,after,0,3.53619,8.91073,16692229528249448416,19440
gcc-release,linear,min,524289,500000,equal,after,1,3.81268,9.70129,16692229528249448416,19440
gcc-release,linear,min,524289,500000,equal,before,1,4.14133,9.83321,16692229528249448416,20644
gcc-release,linear,min,524289,500000,equal,before,2,4.44395,11.6282,16692229528249448416,20764
gcc-release,linear,min,524289,500000,equal,after,2,4.01372,10.9418,16692229528249448416,19492
gcc-release,linear,min,524289,500000,equal,after,3,3.75092,9.45765,16692229528249448416,19488
gcc-release,linear,min,524289,500000,equal,before,3,4.16061,9.92282,16692229528249448416,20840
gcc-release,linear,min,524289,500000,equal,before,4,4.19677,9.97698,16692229528249448416,20680
gcc-release,linear,min,524289,500000,equal,after,4,3.62862,9.7065,16692229528249448416,19676
gcc-release,linear,min,524289,500000,equal,after,5,3.56966,8.95106,16692229528249448416,19500
gcc-release,linear,min,524289,500000,equal,before,5,4.10402,9.48991,16692229528249448416,20732
gcc-release,linear,min,524289,500000,ascending,before,0,4.24217,9.79097,16692229528249448416,20720
gcc-release,linear,min,524289,500000,ascending,after,0,3.77383,8.72514,16692229528249448416,19420
gcc-release,linear,min,524289,500000,ascending,after,1,3.72998,8.89644,16692229528249448416,19440
gcc-release,linear,min,524289,500000,ascending,before,1,16.9539,9.77158,16692229528249448416,20720
gcc-release,linear,min,524289,500000,ascending,before,2,4.26088,9.81411,16692229528249448416,20740
gcc-release,linear,min,524289,500000,ascending,after,2,3.53695,8.95791,16692229528249448416,19532
gcc-release,linear,min,524289,500000,ascending,after,3,3.79155,9.97834,16692229528249448416,19396
gcc-release,linear,min,524289,500000,ascending,before,3,4.088,9.88717,16692229528249448416,20724
gcc-release,linear,min,524289,500000,ascending,before,4,4.20617,10.5572,16692229528249448416,20676
gcc-release,linear,min,524289,500000,ascending,after,4,4.07468,10.3787,16692229528249448416,19568
gcc-release,linear,min,524289,500000,ascending,after,5,3.64299,9.585,16692229528249448416,19500
gcc-release,linear,min,524289,500000,ascending,before,5,4.51288,12.0747,16692229528249448416,20728
gcc-release,linear,min,524289,500000,descending,before,0,4.5287,13.1697,9361325247145790409,20728
gcc-release,linear,min,524289,500000,descending,after,0,3.96458,10.2166,9361325247145790409,19484
gcc-release,linear,min,524289,500000,descending,after,1,4.17825,10.8125,9361325247145790409,19488
gcc-release,linear,min,524289,500000,descending,before,1,4.64068,13.7316,9361325247145790409,20764
gcc-release,linear,min,524289,500000,descending,before,2,4.6137,11.7272,9361325247145790409,20720
gcc-release,linear,min,524289,500000,descending,after,2,3.94866,11.4894,9361325247145790409,19480
gcc-release,linear,min,524289,500000,descending,after,3,3.96425,8.39076,9361325247145790409,19604
gcc-release,linear,min,524289,500000,descending,before,3,4.53815,13.1129,9361325247145790409,20728
gcc-release,linear,min,524289,500000,descending,before,4,3.98995,8.46494,9361325247145790409,20716
gcc-release,linear,min,524289,500000,descending,after,4,3.9249,9.45688,9361325247145790409,19504
gcc-release,linear,min,524289,500000,descending,after,5,3.9072,9.56371,9361325247145790409,19488
gcc-release,linear,min,524289,500000,descending,before,5,4.10434,14.3536,9361325247145790409,20716
gcc-release,sqrt,min,524289,500000,random,before,0,33.3437,7.641,5432412596779352430,146412
gcc-release,sqrt,min,524289,500000,random,after,0,15.8166,6.56839,5432412596779352430,80864
gcc-release,sqrt,min,524289,500000,random,after,1,15.0188,6.67784,5432412596779352430,80848
gcc-release,sqrt,min,524289,500000,random,before,1,35.3162,8.22518,5432412596779352430,146420
gcc-release,sqrt,min,524289,500000,random,before,2,32.5932,8.48459,5432412596779352430,146452
gcc-release,sqrt,min,524289,500000,random,after,2,16.685,7.90385,5432412596779352430,80852
gcc-release,sqrt,min,524289,500000,random,after,3,16.0992,7.37855,5432412596779352430,80868
gcc-release,sqrt,min,524289,500000,random,before,3,33.474,7.05477,5432412596779352430,146432
gcc-release,sqrt,min,524289,500000,random,before,4,31.6356,7.14338,5432412596779352430,146464
gcc-release,sqrt,min,524289,500000,random,after,4,16.3665,8.84788,5432412596779352430,80868
gcc-release,sqrt,min,524289,500000,random,after,5,16.815,8.45674,5432412596779352430,80868
gcc-release,sqrt,min,524289,500000,random,before,5,34.1972,7.53431,5432412596779352430,146284
gcc-release,sqrt,min,524289,500000,short,before,0,36.6277,11.1101,9250426491848445360,146408
gcc-release,sqrt,min,524289,500000,short,after,0,16.9432,9.29487,9250426491848445360,80824
gcc-release,sqrt,min,524289,500000,short,after,1,15.8609,9.64726,9250426491848445360,80928
gcc-release,sqrt,min,524289,500000,short,before,1,32.6312,9.02732,9250426491848445360,146456
gcc-release,sqrt,min,524289,500000,short,before,2,32.2405,9.49648,9250426491848445360,146328
gcc-release,sqrt,min,524289,500000,short,after,2,17.5362,10.1279,9250426491848445360,80868
gcc-release,sqrt,min,524289,500000,short,after,3,16.6641,9.12251,9250426491848445360,80872
gcc-release,sqrt,min,524289,500000,short,before,3,36.9969,10.5085,9250426491848445360,146328
gcc-release,sqrt,min,524289,500000,short,before,4,37.3636,10.0231,9250426491848445360,146460
gcc-release,sqrt,min,524289,500000,short,after,4,20.9483,9.50161,9250426491848445360,80864
gcc-release,sqrt,min,524289,500000,short,after,5,16.4295,9.11669,9250426491848445360,80764
gcc-release,sqrt,min,524289,500000,short,before,5,45.8056,8.94625,9250426491848445360,146368
gcc-release,sqrt,min,524289,100,random,before,0,33.8896,0.006754,4893698954213784555,142524
gcc-release,sqrt,min,524289,100,random,after,0,15.2613,0.006137,4893698954213784555,76936
gcc-release,sqrt,min,524289,100,random,after,1,15.5254,0.007815,4893698954213784555,76976
gcc-release,sqrt,min,524289,100,random,before,1,32.5643,0.005971,4893698954213784555,142516
gcc-release,sqrt,min,524289,100,random,before,2,31.2138,0.005452,4893698954213784555,142360
gcc-release,sqrt,min,524289,100,random,after,2,16.0231,0.020287,4893698954213784555,77004
gcc-release,sqrt,min,524289,100,random,after,3,16.1603,0.005828,4893698954213784555,77036
gcc-release,sqrt,min,524289,100,random,before,3,32.8518,0.005806,4893698954213784555,142552
gcc-release,sqrt,min,524289,100,random,before,4,33.2497,0.006646,4893698954213784555,142552
gcc-release,sqrt,min,524289,100,random,after,4,16.2909,0.005575,4893698954213784555,76876
gcc-release,sqrt,min,524289,100,random,after,5,15.6512,0.005016,4893698954213784555,76976
gcc-release,sqrt,min,524289,100,random,before,5,30.9406,0.005406,4893698954213784555,142444
gcc-release,sqrt,sum,524289,500000,random,before,0,30.7626,5.7994,12014905189528964679,146316
gcc-release,sqrt,sum,524289,500000,random,after,0,15.4515,6.07178,12014905189528964679,80872
gcc-release,sqrt,sum,524289,500000,random,after,1,15.6679,6.20955,12014905189528964679,80780
gcc-release,sqrt,sum,524289,500000,random,before,1,31.4658,6.37725,12014905189528964679,146460
gcc-release,sqrt,sum,524289,500000,random,before,2,31.6432,5.96775,12014905189528964679,146408
gcc-release,sqrt,sum,524289,500000,random,after,2,16.718,5.9794,12014905189528964679,80868
gcc-release,sqrt,sum,524289,500000,random,after,3,16.5943,8.25104,12014905189528964679,80828
gcc-release,sqrt,sum,524289,500000,random,before,3,36.3247,6.65415,12014905189528964679,146456
gcc-release,sqrt,sum,524289,500000,random,before,4,32.0325,6.80316,12014905189528964679,146412
gcc-release,sqrt,sum,524289,500000,random,after,4,16.0623,6.92279,12014905189528964679,80848
gcc-release,sqrt,sum,524289,500000,random,after,5,15.0403,6.68333,12014905189528964679,80852
gcc-release,sqrt,sum,524289,500000,random,before,5,31.6115,6.32891,12014905189528964679,146436
gcc-release,sqrt,sum,524289,500000,short,before,0,34.8205,8.34364,6593724044195525849,146352
gcc-release,sqrt,sum,524289,500000,short,after,0,17.0902,9.7827,6593724044195525849,80944
gcc-release,sqrt,sum,524289,500000,short,after,1,17.1634,9.01618,6593724044195525849,80836
gcc-release,sqrt,sum,524289,500000,short,before,1,30.9718,8.54483,6593724044195525849,146416
gcc-release,sqrt,sum,524289,500000,short,before,2,31.544,8.36999,6593724044195525849,146412
gcc-release,sqrt,sum,524289,500000,short,after,2,14.6572,7.798,6593724044195525849,80840
gcc-release,sqrt,sum,524289,500000,short,after,3,15.2015,8.4098,6593724044195525849,80936
gcc-release,sqrt,sum,524289,500000,short,before,3,31.0815,8.31027,6593724044195525849,146368
gcc-release,sqrt,sum,524289,500000,short,before,4,30.8476,8.9686,6593724044195525849,146428
gcc-release,sqrt,sum,524289,500000,short,after,4,15.164,8.35733,6593724044195525849,80872
gcc-release,sqrt,sum,524289,500000,short,after,5,15.3978,8.77255,6593724044195525849,80856
gcc-release,sqrt,sum,524289,500000,short,before,5,55.393,8.15123,6593724044195525849,146356
gcc-release,sqrt,sum,524289,100,random,before,0,31.9872,0.006914,8314412208803132849,142516
gcc-release,sqrt,sum,524289,100,random,after,0,15.8901,0.005997,8314412208803132849,76956
gcc-release,sqrt,sum,524289,100,random,after,1,15.2534,0.005636,8314412208803132849,76972
gcc-release,sqrt,sum,524289,100,random,before,1,31.7249,0.006045,8314412208803132849,142468
gcc-release,sqrt,sum,524289,100,random,before,2,32.9599,0.005501,8314412208803132849,142444
gcc-release,sqrt,sum,524289,100,random,after,2,15.3937,0.006558,8314412208803132849,76972
gcc-release,sqrt,sum,524289,100,random,after,3,15.1453,0.006457,8314412208803132849,76932
gcc-release,sqrt,sum,524289,100,random,before,3,31.9418,0.005436,8314412208803132849,142532
gcc-release,sqrt,sum,524289,100,random,before,4,31.6914,0.005808,8314412208803132849,142460
gcc-release,sqrt,sum,524289,100,random,after,4,16.6091,0.00636,8314412208803132849,76984
gcc-release,sqrt,sum,524289,100,random,after,5,15.8179,0.005953,8314412208803132849,76928
gcc-release,sqrt,sum,524289,100,random,before,5,31.0205,0.005161,8314412208803132849,142504
gcc-release,sqrt,affine,524289,500000,random,before,0,90.4755,11.4636,11860631975963514010,289800
gcc-release,sqrt,affine,524289,500000,random,after,0,28.7308,13.6221,11860631975963514010,158600
gcc-release,sqrt,affine,524289,500000,random,after,1,27.4292,11.3736,11860631975963514010,158608
gcc-release,sqrt,affine,524289,500000,random,before,1,55.3692,11.1343,11860631975963514010,289836
gcc-release,sqrt,affine,524289,500000,random,before,2,57.5027,10.044,11860631975963514010,289844
gcc-release,sqrt,affine,524289,500000,random,after,2,24.1824,9.29999,11860631975963514010,158564
gcc-release,sqrt,affine,524289,500000,random,after,3,27.6864,10.9446,11860631975963514010,158584
gcc-release,sqrt,affine,524289,500000,random,before,3,56.8088,11.3055,11860631975963514010,289840
gcc-release,sqrt,affine,524289,500000,random,before,4,54.3443,10.8072,11860631975963514010,289800
gcc-release,sqrt,affine,524289,500000,random,after,4,26.8214,12.4434,11860631975963514010,158508
gcc-release,sqrt,affine,524289,500000,random,after,5,44.0631,24.0146,11860631975963514010,158508
gcc-release,sqrt,affine,524289,500000,random,before,5,103.724,21.4002,11860631975963514010,289848
gcc-release,sqrt,affine,524289,500000,short,before,0,58.2342,10.3663,15076505305736607098,289812
gcc-release,sqrt,affine,524289,500000,short,after,0,24.153,10.6214,15076505305736607098,158588
gcc-release,sqrt,affine,524289,500000,short,after,1,29.6194,12.4324,15076505305736607098,158584
gcc-release,sqrt,affine,524289,500000,short,before,1,66.8698,12.8328,15076505305736607098,289848
gcc-release,sqrt,affine,524289,500000,short,before,2,64.1794,13.1374,15076505305736607098,289844
gcc-release,sqrt,affine,524289,500000,short,after,2,46.8242,13.4544,15076505305736607098,158528
gcc-release,sqrt,affine,524289,500000,short,after,3,30.7941,13.5251,15076505305736607098,158636
gcc-release,sqrt,affine,524289,500000,short,before,3,96.2846,14.3347,15076505305736607098,289840
gcc-release,sqrt,affine,524289,500000,short,before,4,64.3735,13.8318,15076505305736607098,289844
gcc-release,sqrt,affine,524289,500000,short,after,4,30.9507,12.7658,15076505305736607098,158600
gcc-release,sqrt,affine,524289,500000,short,after,5,31.4001,12.8651,15076505305736607098,158568
gcc-release,sqrt,affine,524289,500000,short,before,5,64.6862,13.3371,15076505305736607098,289808
gcc-release,sqrt,affine,524289,100,random,before,0,64.2661,0.008253,14275789214696131822,285896
gcc-release,sqrt,affine,524289,100,random,after,0,31.4793,0.007859,14275789214696131822,154672
gcc-release,sqrt,affine,524289,100,random,after,1,31.8695,0.00854,14275789214696131822,154952
gcc-release,sqrt,affine,524289,100,random,before,1,66.5391,0.007938,14275789214696131822,285848
gcc-release,sqrt,affine,524289,100,random,before,2,63.5031,0.007308,14275789214696131822,285892
gcc-release,sqrt,affine,524289,100,random,after,2,32.2681,0.008762,14275789214696131822,154800
gcc-release,sqrt,affine,524289,100,random,after,3,31.2773,0.007675,14275789214696131822,154664
gcc-release,sqrt,affine,524289,100,random,before,3,62.684,0.007486,14275789214696131822,285940
gcc-release,sqrt,affine,524289,100,random,before,4,68.5802,0.007434,14275789214696131822,285764
gcc-release,sqrt,affine,524289,100,random,after,4,32.3093,0.00727,14275789214696131822,154724
gcc-release,sqrt,affine,524289,100,random,after,5,31.342,0.007547,14275789214696131822,154720
gcc-release,sqrt,affine,524289,100,random,before,5,68.7222,0.008464,14275789214696131822,285776
gcc-release,sqrt,matrix,524289,500000,random,before,0,177.148,17.3287,16028233840536679478,568256
gcc-release,sqrt,matrix,524289,500000,random,after,0,49.8251,23.178,16028233840536679478,305992
gcc-release,sqrt,matrix,524289,500000,random,after,1,47.9575,18.8665,16028233840536679478,306240
gcc-release,sqrt,matrix,524289,500000,random,before,1,108.57,18.4133,16028233840536679478,568424
gcc-release,sqrt,matrix,524289,500000,random,before,2,159.577,23.8313,16028233840536679478,568400
gcc-release,sqrt,matrix,524289,500000,random,after,2,56.1742,24.3028,16028233840536679478,306040
gcc-release,sqrt,matrix,524289,500000,random,after,3,55.5312,23.9994,16028233840536679478,305964
gcc-release,sqrt,matrix,524289,500000,random,before,3,123.062,24.3633,16028233840536679478,568508
gcc-release,sqrt,matrix,524289,500000,random,before,4,120.075,25.4195,16028233840536679478,568336
gcc-release,sqrt,matrix,524289,500000,random,after,4,68.6198,25.3146,16028233840536679478,306688
gcc-release,sqrt,matrix,524289,500000,random,after,5,57.2182,23.6527,16028233840536679478,306012
gcc-release,sqrt,matrix,524289,500000,random,before,5,117.35,23.9936,16028233840536679478,568384
gcc-release,sqrt,matrix,524289,500000,short,before,0,122.614,19.584,10935118516001891810,568424
gcc-release,sqrt,matrix,524289,500000,short,after,0,53.545,19.9612,10935118516001891810,306068
gcc-release,sqrt,matrix,524289,500000,short,after,1,53.9442,19.2985,10935118516001891810,305956
gcc-release,sqrt,matrix,524289,500000,short,before,1,122.548,19.951,10935118516001891810,568324
gcc-release,sqrt,matrix,524289,500000,short,before,2,117.66,19.327,10935118516001891810,568336
gcc-release,sqrt,matrix,524289,500000,short,after,2,53.5652,19.3481,10935118516001891810,306048
gcc-release,sqrt,matrix,524289,500000,short,after,3,68.4101,20.1568,10935118516001891810,306040
gcc-release,sqrt,matrix,524289,500000,short,before,3,147.164,19.9689,10935118516001891810,568336
gcc-release,sqrt,matrix,524289,500000,short,before,4,108.54,17.8194,10935118516001891810,568320
gcc-release,sqrt,matrix,524289,500000,short,after,4,49.5047,17.9142,10935118516001891810,306036
gcc-release,sqrt,matrix,524289,500000,short,after,5,49.6626,16.8258,10935118516001891810,305988
gcc-release,sqrt,matrix,524289,500000,short,before,5,104.123,15.494,10935118516001891810,568380
gcc-release,sqrt,matrix,524289,100,random,before,0,97.5438,0.008637,10901229608125078770,564428
gcc-release,sqrt,matrix,524289,100,random,after,0,49.0165,0.009924,10901229608125078770,302148
gcc-release,sqrt,matrix,524289,100,random,after,1,48.8714,0.009803,10901229608125078770,302112
gcc-release,sqrt,matrix,524289,100,random,before,1,112.669,0.010509,10901229608125078770,564344
gcc-release,sqrt,matrix,524289,100,random,before,2,108.634,0.009777,10901229608125078770,564600
gcc-release,sqrt,matrix,524289,100,random,after,2,48.0941,0.009855,10901229608125078770,302048
gcc-release,sqrt,matrix,524289,100,random,after,3,50.6561,0.010643,10901229608125078770,302108
gcc-release,sqrt,matrix,524289,100,random,before,3,105.885,0.009272,10901229608125078770,564516
gcc-release,sqrt,matrix,524289,100,random,before,4,110.895,0.010289,10901229608125078770,564500
gcc-release,sqrt,matrix,524289,100,random,after,4,49.7819,0.01045,10901229608125078770,302144
gcc-release,sqrt,matrix,524289,100,random,after,5,49.8852,0.010158,10901229608125078770,302092
gcc-release,sqrt,matrix,524289,100,random,before,5,108.445,0.00968,10901229608125078770,564520
gcc-release,dst,min,524289,500000,random,before,0,30.5759,6.80358,5432412596779352430,97172
gcc-release,dst,min,524289,500000,random,after,0,28.4762,6.32548,5432412596779352430,93272
gcc-release,dst,min,524289,500000,random,after,1,28.0556,6.27355,5432412596779352430,93188
gcc-release,dst,min,524289,500000,random,before,1,29.5583,6.17758,5432412596779352430,97168
gcc-release,dst,min,524289,500000,random,before,2,29.9864,5.73559,5432412596779352430,97132
gcc-release,dst,min,524289,500000,random,after,2,28.94,6.4196,5432412596779352430,93268
gcc-release,dst,min,524289,500000,random,after,3,27.7663,6.45378,5432412596779352430,93272
gcc-release,dst,min,524289,500000,random,before,3,29.9804,6.03257,5432412596779352430,97140
gcc-release,dst,min,524289,500000,random,before,4,30.8765,7.06503,5432412596779352430,97088
gcc-release,dst,min,524289,500000,random,after,4,27.2705,6.37744,5432412596779352430,93208
gcc-release,dst,min,524289,500000,random,after,5,28.2533,6.47069,5432412596779352430,93248
gcc-release,dst,min,524289,500000,random,before,5,29.9287,6.18185,5432412596779352430,97152
gcc-release,dst,min,524289,500000,short,before,0,29.5645,5.55735,9250426491848445360,97168
gcc-release,dst,min,524289,500000,short,after,0,27.2311,6.12624,9250426491848445360,93244
gcc-release,dst,min,524289,500000,short,after,1,27.9179,5.70151,9250426491848445360,93260
gcc-release,dst,min,524289,500000,short,before,1,30.1927,5.85546,9250426491848445360,97088
gcc-release,dst,min,524289,500000,short,before,2,29.7417,5.76618,9250426491848445360,97128
gcc-release,dst,min,524289,500000,short,after,2,27.1115,5.85211,9250426491848445360,93228
gcc-release,dst,min,524289,500000,short,after,3,27.9339,5.94597,9250426491848445360,93240
gcc-release,dst,min,524289,500000,short,before,3,30.6516,6.02264,9250426491848445360,97252
gcc-release,dst,min,524289,500000,short,before,4,30.2452,7.65898,9250426491848445360,97896
gcc-release,dst,min,524289,500000,short,after,4,27.9591,5.92565,9250426491848445360,93116
gcc-release,dst,min,524289,500000,short,after,5,28.2402,6.16539,9250426491848445360,93280
gcc-release,dst,min,524289,500000,short,before,5,30.2933,5.78535,9250426491848445360,97168
gcc-release,dst,min,524289,100,random,before,0,38.7901,0.00534,4893698954213784555,93356
gcc-release,dst,min,524289,100,random,after,0,43.7208,0.00561,4893698954213784555,89404
gcc-release,dst,min,524289,100,random,after,1,43.2191,0.005135,4893698954213784555,89364
gcc-release,dst,min,524289,100,random,before,1,45.7849,0.004448,4893698954213784555,93356
gcc-release,dst,min,524289,100,random,before,2,45.5043,0.00413,4893698954213784555,93280
gcc-release,dst,min,524289,100,random,after,2,40.9281,0.004961,4893698954213784555,89384
gcc-release,dst,min,524289,100,random,after,3,40.1177,0.005623,4893698954213784555,89344
gcc-release,dst,min,524289,100,random,before,3,46.3387,0.005515,4893698954213784555,93360
gcc-release,dst,min,524289,100,random,before,4,47.2987,0.006242,4893698954213784555,93284
gcc-release,dst,min,524289,100,random,after,4,40.6922,0.005168,4893698954213784555,89336
gcc-release,dst,min,524289,100,random,after,5,41.9704,0.004551,4893698954213784555,89336
gcc-release,dst,min,524289,100,random,before,5,43.3203,0.006183,4893698954213784555,93276
gcc-release,dst,sum,524289,500000,random,before,0,44.3992,15.3191,12014905189528964679,97088
gcc-release,dst,sum,524289,500000,random,after,0,50.9653,19.0789,12014905189528964679,93272
gcc-release,dst,sum,524289,500000,random,after,1,42.3455,6.926,12014905189528964679,93276
gcc-release,dst,sum,524289,500000,random,before,1,31.7064,5.94027,12014905189528964679,97128
gcc-release,dst,sum,524289,500000,random,before,2,58.3844,13.0766,12014905189528964679,97172
gcc-release,dst,sum,524289,500000,random,after,2,28.3768,7.31367,12014905189528964679,93272
gcc-release,dst,sum,524289,500000,random,after,3,27.7121,7.02606,12014905189528964679,93120
gcc-release,dst,sum,524289,500000,random,before,3,29.2058,6.15039,12014905189528964679,97180
gcc-release,dst,sum,524289,500000,random,before,4,29.6457,6.76286,12014905189528964679,97012
gcc-release,dst,sum,524289,500000,random,after,4,27.1013,6.68039,12014905189528964679,93176
gcc-release,dst,sum,524289,500000,random,after,5,26.7931,6.25936,12014905189528964679,93116
gcc-release,dst,sum,524289,500000,random,before,5,30.2906,5.74671,12014905189528964679,97172
gcc-release,dst,sum,524289,500000,short,before,0,29.0031,5.22971,6593724044195525849,97168
gcc-release,dst,sum,524289,500000,short,after,0,42.1577,13.9085,6593724044195525849,93176
gcc-release,dst,sum,524289,500000,short,after,1,41.6881,11.3172,6593724044195525849,93232
gcc-release,dst,sum,524289,500000,short,before,1,37.7502,6.50655,6593724044195525849,97168
gcc-release,dst,sum,524289,500000,short,before,2,31.6541,5.7112,6593724044195525849,97136
gcc-release,dst,sum,524289,500000,short,after,2,27.0805,5.78643,6593724044195525849,93248
gcc-release,dst,sum,524289,500000,short,after,3,46.3028,9.2617,6593724044195525849,93284
gcc-release,dst,sum,524289,500000,short,before,3,29.4185,5.91293,6593724044195525849,97320
gcc-release,dst,sum,524289,500000,short,before,4,28.6976,6.54565,6593724044195525849,97372
